credit_score,age,tenure_years,balance_usd,num_products,has_cr_card,is_active_member,estimated_salary_usd,monthly_spend_usd,transactions_last_month,mobile_app_usage_min_per_day,campaigns_responded,geography,gender,churn
595,46,10,2928.79,6,0,0,77149.38,25.9,32,65,0,France,Male,1
507,18,6,22715.24,5,0,0,29347.52,25.71,42,28,2,Germany,Female,0
569,49,6,11268.27,5,0,1,101026.59,573.83,17,64,9,Spain,Male,0
397,18,15,25181.17,2,0,1,41054.45,23.22,37,28,7,France,Female,1
627,29,15,14958.15,2,0,0,117226.08,198.42,13,7,7,Spain,Female,0
575,18,8,5838.87,2,0,0,24424.3,262.33,11,35,4,Spain,Female,0
689,18,3,8443.93,3,1,1,24368.41,288.1,5,85,6,Germany,Female,0
529,38,3,23878.04,1,0,0,26179.01,243.56,25,171,10,Spain,Male,0
497,20,3,7068.8,2,0,0,51349.15,45.34,17,121,1,France,Female,0
629,34,0,5516.4,3,0,0,67096.3,937.65,8,19,12,Spain,Male,1
573,26,3,3935.24,5,0,0,21615.75,97.25,5,0,8,Spain,Female,1
581,36,10,7281.93,6,0,0,22232.7,41.78,2,19,13,Spain,Male,1
515,18,0,35133.53,1,1,1,43038.35,149.69,24,33,5,Germany,Female,1
561,40,17,26829.26,5,0,1,55536.97,24.0,14,4,1,Germany,Male,1
510,23,4,9499.71,2,0,0,33078.4,506.73,13,10,2,Germany,Female,0
528,18,3,28477.12,1,0,0,48884.19,699.88,20,17,3,Spain,Female,0
665,22,2,20776.48,4,0,1,38998.81,237.85,2,119,0,France,Female,0
671,48,11,4477.97,5,0,0,97118.9,194.95,36,47,2,Spain,Male,1
659,36,2,11798.34,7,0,0,39820.31,76.18,29,82,0,France,Male,1
607,18,1,6222.16,3,0,1,21138.54,5.13,21,54,1,France,Female,1
638,30,2,13301.1,5,0,0,34959.27,286.31,8,11,12,Germany,Male,1
778,18,7,21032.31,7,0,1,39322.7,84.21,8,2,2,Spain,Female,0
568,27,4,40323.17,6,0,0,121482.77,214.63,23,69,1,Spain,Female,0
685,19,8,8228.69,4,0,1,28180.19,412.84,24,142,10,Germany,Female,0
534,20,3,25462.22,6,0,1,29016.74,883.04,43,52,1,France,Female,0
515,22,10,9283.26,2,0,0,19952.9,384.59,6,23,1,Germany,Female,0
546,41,7,8116.8,6,0,1,59053.63,232.23,13,30,14,France,Male,0
648,55,15,9041.59,5,0,1,23553.99,725.48,46,129,3,Germany,Male,1
596,19,2,19764.95,5,1,1,39156.55,27.94,7,46,2,France,Female,1
516,22,14,8892.05,5,0,1,54254.13,646.29,3,47,3,Germany,Female,0
525,47,1,6512.8,3,0,0,21845.46,567.76,22,23,5,Spain,Male,0
645,23,4,2539.41,3,0,1,37819.03,56.04,2,121,2,Germany,Female,0
546,28,5,36542.26,5,0,0,33315.43,577.71,5,57,6,France,Female,1
437,28,12,7822.97,2,0,1,15526.17,14.95,0,9,7,France,Female,1
633,21,12,4287.05,2,1,0,30771.41,16.25,13,8,8,Germany,Female,0
697,24,8,4975.72,3,1,0,56453.8,791.19,5,29,9,Germany,Female,0
587,18,3,29603.31,6,1,1,45844.85,286.19,8,4,3,France,Female,1
587,18,8,42324.06,10,0,1,30021.12,725.48,6,125,1,France,Female,0
620,27,6,45067.54,3,1,0,18648.28,447.95,2,9,5,Spain,Female,1
531,25,11,13703.7,3,0,1,89059.56,214.99,4,90,6,Spain,Female,0
689,23,8,19458.24,4,0,0,30925.35,162.51,1,60,5,Germany,Female,1
580,26,9,24191.58,3,0,1,17907.77,793.8,2,3,4,Spain,Female,0
661,27,1,11429.41,2,1,1,57017.43,198.96,9,38,4,France,Female,0
564,40,1,20431.65,7,0,0,45808.37,94.73,17,31,0,Germany,Male,0
590,20,6,32033.06,4,0,0,20175.52,334.25,22,17,2,France,Female,0
500,31,12,15684.55,5,0,1,53804.2,212.85,10,87,3,Germany,Male,1
675,20,6,18613.39,3,1,0,15187.62,18.95,19,30,13,Spain,Female,0
655,26,5,20096.23,3,0,1,43159.4,422.96,1,4,2,France,Female,0
442,26,2,36141.49,3,0,0,50021.56,326.22,17,58,1,France,Female,0
496,20,3,22802.4,4,0,0,30835.41,656.2,32,21,1,France,Female,0
542,18,6,8106.05,5,0,0,60360.31,549.64,56,3,3,France,Female,0
477,41,7,6608.64,3,0,1,33538.84,170.77,6,48,5,Spain,Male,0
715,33,5,24130.83,5,0,0,54989.03,399.09,27,129,3,France,Male,1
504,52,17,55937.55,4,0,0,69646.63,194.86,14,17,7,Germany,Male,1
732,51,1,8495.92,4,1,0,28198.15,276.07,43,26,2,Spain,Male,1
640,23,5,34766.79,2,0,1,17955.01,320.7,6,65,2,Germany,Female,0
571,18,6,3033.61,5,0,0,46868.86,798.63,37,28,2,Spain,Female,0
768,32,8,14349.91,4,0,0,17068.24,165.61,3,54,5,Spain,Male,0
596,28,6,31139.22,2,0,1,117181.85,688.58,10,109,8,France,Female,0
704,27,6,52093.1,3,1,0,66388.75,270.69,29,89,10,France,Female,0
497,28,2,29605.97,2,0,0,82109.82,783.6,7,14,3,France,Female,0
612,26,9,19804.84,3,0,1,29468.77,11.31,8,142,2,France,Female,0
601,25,5,11312.42,2,0,0,56362.82,189.82,3,40,2,France,Female,1
827,22,10,2109.39,2,0,0,32489.57,19.5,10,85,4,Spain,Female,0
640,30,4,5919.04,3,0,0,20803.04,456.12,27,75,11,Germany,Female,1
572,39,4,12452.99,1,1,0,46852.25,178.81,22,9,7,Spain,Male,0
654,18,5,38131.99,8,0,1,84701.2,722.09,0,7,4,France,Female,0
568,31,6,31695.78,1,0,1,41739.88,234.73,13,26,10,Spain,Male,0
612,45,1,6779.73,2,1,0,37696.65,416.67,48,18,15,France,Male,0
622,18,8,30138.02,8,1,1,33004.72,1246.47,2,40,0,Spain,Female,1
534,20,1,18046.89,2,1,1,40110.43,2.93,2,72,6,France,Female,0
462,25,4,2168.67,4,0,1,32092.3,213.1,31,34,3,Germany,Female,0
572,19,7,29941.84,2,0,0,22868.4,275.55,13,84,2,Spain,Female,0
461,44,20,2272.1,8,0,1,77408.92,136.03,31,84,0,Germany,Male,1
608,29,3,22566.85,3,0,0,59016.27,368.71,1,80,6,France,Female,0
573,22,4,10819.85,4,0,0,36992.81,433.05,19,48,2,Spain,Female,0
491,26,15,49395.33,4,0,1,92308.65,156.95,4,19,6,France,Female,0
655,19,1,14428.15,4,1,1,16948.32,1015.32,10,72,6,France,Female,0
592,31,3,2320.44,2,0,1,39234.18,110.5,12,2,11,France,Male,0
572,27,2,2029.1,2,0,1,88289.41,81.09,2,50,9,Spain,Female,0
598,23,12,45346.91,1,0,0,22656.17,765.48,9,28,7,France,Female,0
597,25,5,3611.49,5,0,1,43927.54,79.84,13,75,5,France,Female,0
610,18,10,19116.24,2,1,0,32355.05,530.13,4,25,7,France,Female,0
573,22,6,20983.0,5,0,1,16444.1,816.27,14,24,8,Spain,Female,0
646,20,5,31087.55,4,0,1,95055.18,248.48,7,64,0,Germany,Female,0
771,18,10,18273.15,5,1,0,59958.19,369.82,5,42,3,Spain,Female,0
599,19,2,14591.62,1,1,1,28030.8,37.08,3,2,7,France,Female,0
655,27,1,3749.94,2,0,0,28689.75,686.63,2,19,7,France,Female,0
502,40,6,53194.5,2,0,0,54078.55,6.31,12,76,0,Germany,Male,1
696,18,27,12165.18,2,1,1,34367.75,11.3,40,31,3,Germany,Female,1
584,18,9,31373.79,6,0,1,41566.55,162.77,3,23,2,France,Female,0
558,28,7,16993.24,2,0,1,54595.98,241.86,26,143,12,Germany,Female,1
475,21,4,6779.9,4,0,0,47711.01,428.86,29,26,1,Spain,Female,0
610,39,15,31393.96,5,0,1,22487.49,176.02,23,73,4,France,Male,1
733,18,13,26212.44,7,1,0,94233.52,187.4,6,124,3,Spain,Female,1
485,35,17,4451.52,4,0,1,17222.08,73.02,6,159,6,France,Male,1
645,18,12,17988.78,1,1,1,68046.28,159.1,45,25,1,Germany,Female,1
583,27,0,32947.44,5,0,0,44032.0,198.53,16,26,4,Spain,Female,0
642,18,15,37747.22,2,1,0,99794.99,230.09,11,22,0,Germany,Female,1
407,36,6,13730.06,2,0,0,34441.96,821.39,11,29,4,Germany,Male,0
581,18,8,30831.19,1,1,1,31877.42,171.5,23,45,2,Spain,Female,1
530,25,3,12252.38,5,0,0,103265.01,338.17,29,99,2,Spain,Female,0
455,27,16,5903.97,4,0,1,36522.63,51.74,6,0,6,Germany,Female,1
640,33,3,52917.64,3,0,0,48224.18,333.09,3,44,7,Germany,Male,1
609,46,18,36787.19,4,0,1,18482.43,438.56,4,9,8,France,Male,1
599,18,3,8396.34,3,0,1,52957.18,677.42,32,45,4,France,Female,0
608,29,9,11194.66,5,0,1,41827.68,141.89,8,139,1,France,Female,0
474,30,13,18824.27,5,0,1,84617.78,219.22,2,21,3,Spain,Female,1
618,32,5,22269.13,3,0,1,32049.51,356.36,14,126,4,Spain,Male,0
553,20,7,6766.5,2,0,0,45064.56,120.27,10,2,3,Germany,Female,0
604,18,6,25075.49,8,1,1,86209.1,392.06,3,68,1,France,Female,0
531,27,3,4089.07,3,0,0,86274.06,6.6,14,65,2,Spain,Female,0
710,30,9,25514.22,3,1,0,65367.32,410.72,2,12,1,France,Male,1
546,35,11,21223.52,3,0,1,63675.7,182.58,21,12,11,France,Male,1
677,19,1,22078.73,2,0,1,46562.4,498.2,3,46,6,Spain,Female,0
695,27,1,25899.83,2,0,0,67267.85,218.75,4,9,4,Germany,Female,0
601,18,2,10091.04,2,0,0,28162.54,73.04,28,118,6,France,Female,1
478,18,7,22267.5,4,0,0,49775.98,403.69,33,62,3,Spain,Female,0
602,23,2,10435.05,5,0,0,48103.23,121.02,9,79,9,France,Female,1
662,22,7,3567.47,5,0,1,61911.79,225.35,15,65,8,France,Female,0
423,25,5,15500.62,5,0,1,54870.56,952.22,33,69,1,Spain,Female,0
529,18,4,2130.27,4,0,0,24824.5,356.59,35,18,1,Spain,Female,0
593,21,11,7349.29,5,0,1,55533.79,452.86,13,34,5,France,Female,0
620,41,7,15921.97,6,0,0,19244.26,587.15,30,62,2,Spain,Male,1
648,38,2,1036.03,7,0,1,21181.92,851.16,1,26,8,Germany,Male,0
767,52,2,8404.33,2,1,0,46751.44,361.38,37,109,1,Spain,Male,1
511,34,4,10426.31,7,0,1,69448.58,279.13,27,84,0,Germany,Male,0
573,20,11,11406.72,6,0,1,67701.78,181.33,6,3,1,Spain,Female,0
641,29,0,16857.29,1,0,1,31431.02,741.97,14,27,8,Germany,Female,0
690,30,2,4766.01,2,0,0,15038.01,481.67,8,15,7,Germany,Female,0
604,28,4,3415.17,4,0,0,84256.72,618.38,6,16,5,France,Female,0
551,18,11,34731.57,3,0,0,19340.17,1344.18,41,51,3,Germany,Female,0
576,18,7,14378.15,2,1,0,19274.18,349.05,22,89,2,Spain,Female,0
730,18,7,5981.5,2,1,1,64708.97,109.39,4,37,6,Spain,Female,0
504,42,0,1457.52,5,0,0,17501.52,88.05,5,37,1,Germany,Male,0
526,18,9,13979.22,3,0,0,51247.72,181.17,46,16,2,Spain,Female,0
639,46,8,6643.89,8,0,0,17723.8,88.56,49,53,4,Germany,Male,1
731,18,12,650.15,3,0,0,16689.41,245.06,27,18,12,Spain,Female,1
620,18,9,21673.16,2,0,0,37267.89,498.0,5,45,10,Spain,Female,0
568,24,11,15784.25,3,0,1,59128.43,189.13,9,3,2,Spain,Female,0
619,40,3,6648.36,5,0,0,16182.61,292.7,28,2,2,Spain,Male,1
552,28,6,25490.87,2,0,0,19181.39,156.41,6,67,6,Germany,Female,0
521,18,5,3181.2,6,0,0,26443.31,115.28,66,113,7,Spain,Female,0
569,24,6,35220.33,7,0,1,90836.04,313.85,12,32,0,Spain,Female,1
645,28,1,11976.68,2,0,0,49330.15,714.48,21,70,14,Germany,Female,1
550,22,11,27138.42,4,0,1,18784.42,438.35,1,99,3,France,Female,0
411,31,19,3534.13,6,1,1,16604.34,249.24,15,11,5,Germany,Male,1
510,18,3,38536.15,4,0,1,82472.16,492.49,39,34,3,Germany,Female,0
782,18,24,14409.81,3,1,0,71992.96,416.09,31,23,12,Spain,Female,1
547,24,10,6526.95,4,0,1,46217.23,742.78,1,5,2,France,Female,0
555,19,5,17642.69,2,0,0,32590.38,195.66,28,66,5,Germany,Female,1
445,33,2,12663.51,4,0,0,67762.16,44.46,14,37,1,France,Male,0
523,18,6,1886.23,4,0,0,15928.81,2.8,39,29,2,Spain,Female,0
541,23,8,475.35,6,0,0,34749.95,251.55,36,25,3,France,Female,0
593,31,8,14746.6,1,0,1,25895.28,417.81,5,120,5,France,Male,0
603,20,4,15518.04,6,0,0,36798.33,222.65,30,16,2,France,Female,0
472,18,19,8734.49,9,0,1,75202.58,232.2,3,8,1,Spain,Female,0
642,36,8,26586.21,6,0,0,31678.48,24.25,27,56,5,Germany,Male,1
691,39,1,30674.61,2,1,0,38278.33,247.34,9,58,7,Germany,Male,1
662,18,14,13699.6,5,0,0,15510.85,353.21,45,45,1,France,Female,0
499,24,15,395.88,6,0,1,21083.54,458.0,5,12,3,France,Female,1
592,31,4,21827.82,4,1,0,66756.9,226.01,35,48,13,France,Male,0
500,18,5,4298.88,3,0,0,44484.03,257.33,28,58,2,France,Female,0
621,24,7,31415.82,4,0,1,34033.88,120.12,1,20,1,Spain,Female,0
410,55,27,4183.48,6,0,1,21308.33,146.45,27,65,4,Germany,Male,1
507,22,5,37169.66,2,0,1,55124.06,308.28,23,37,2,Germany,Female,1
795,40,11,11755.7,1,1,0,32265.53,75.98,7,43,12,Germany,Male,1
581,18,8,1844.4,1,1,1,28068.11,151.06,34,38,1,Spain,Female,1
570,18,9,5783.53,3,0,0,71741.41,159.31,36,68,15,Spain,Female,1
623,18,10,5186.46,5,0,0,22274.81,901.39,51,3,6,Spain,Female,1
666,31,1,4755.19,3,0,0,23656.62,65.09,11,92,9,France,Male,0
698,18,12,8701.6,4,0,0,36470.56,38.62,21,64,3,Germany,Female,1
609,18,3,9277.04,5,1,1,66153.97,572.58,8,84,6,France,Female,0
643,22,10,2423.04,3,0,0,46670.0,523.5,4,24,2,Germany,Female,1
598,18,2,11825.44,4,1,1,15319.36,63.29,20,2,4,France,Female,1
629,19,5,14693.19,6,0,1,21273.42,436.32,4,43,1,Spain,Female,0
595,34,9,30692.11,2,0,1,64091.47,800.34,4,83,0,France,Male,0
632,27,3,6928.72,4,0,0,33900.63,339.25,9,31,0,Spain,Female,1
457,26,8,3146.69,2,0,0,37907.22,184.93,14,57,2,Germany,Female,0
792,50,4,26004.79,7,0,0,24950.97,258.52,27,7,15,Germany,Male,1
819,26,5,577.78,2,0,0,79328.08,165.4,11,26,9,Spain,Female,0
564,31,7,2417.34,3,0,0,52206.7,180.48,4,70,3,Germany,Male,1
722,18,3,1772.28,6,1,1,115208.7,184.59,3,27,1,Spain,Female,0
564,36,7,21678.01,5,0,0,35835.24,52.09,8,141,5,Germany,Male,1
673,47,10,24195.1,4,0,1,58181.32,177.96,15,49,10,Spain,Male,1
569,22,7,9244.46,5,0,0,49245.25,100.36,27,12,1,Spain,Female,0
575,18,7,23084.85,3,0,0,88110.82,33.55,19,49,4,Spain,Female,0
570,21,10,24410.01,3,0,0,20029.66,738.75,16,12,0,Spain,Female,0
580,29,7,5078.22,4,0,0,64727.44,400.29,5,1,3,Spain,Female,0
468,35,12,15072.77,1,0,1,75679.45,174.79,0,18,4,Spain,Male,1
554,18,14,8098.84,4,1,0,20529.1,316.16,14,15,6,Germany,Female,0
430,18,3,29732.55,4,0,0,16065.84,575.85,10,54,1,Spain,Female,0
679,18,3,21623.26,3,0,1,80785.42,539.75,22,44,0,Spain,Female,0
746,20,8,25527.38,1,1,0,25821.49,16.07,4,18,6,Germany,Female,0
554,30,7,25782.59,4,0,1,29800.65,387.51,3,99,4,Germany,Male,1
597,33,2,22974.91,4,0,0,41923.2,595.82,3,54,4,France,Male,0
700,18,2,1110.11,4,0,1,32855.94,24.79,12,36,2,Germany,Female,0
592,21,11,10351.8,3,0,1,15287.35,450.43,17,35,3,France,Female,0
503,27,1,26998.46,3,0,0,29474.16,651.52,10,3,3,Germany,Female,0
609,18,10,3939.84,10,0,1,16703.3,150.38,9,21,5,France,Female,0
551,18,4,9497.65,3,0,1,37020.22,121.56,28,9,2,Germany,Female,0
564,21,12,1707.28,5,1,0,19415.98,316.6,25,12,9,Germany,Female,0
811,50,0,63660.87,5,1,0,20917.08,238.07,32,52,9,France,Male,1
526,18,6,28219.78,1,0,1,46488.41,202.0,39,70,6,Spain,Female,1
679,36,2,4021.85,2,1,0,92237.81,125.08,8,42,1,Spain,Male,1
511,19,3,7126.4,2,0,0,21291.77,620.67,25,148,1,Germany,Female,0
588,18,8,26125.99,2,0,0,19493.62,333.64,18,41,2,France,Female,0
594,20,3,3088.51,7,0,1,55006.39,559.65,17,43,5,France,Female,1
634,23,2,7009.52,7,0,0,53836.89,166.67,8,3,5,Germany,Female,1
544,18,8,7639.49,6,1,1,49973.04,206.51,8,49,6,France,Female,0
549,25,7,2907.4,2,0,0,32912.41,146.6,5,82,3,France,Female,0
553,18,2,43294.15,3,0,1,29770.75,136.98,33,6,1,Germany,Female,0
782,47,3,11456.01,4,1,0,21660.59,69.48,36,4,2,Spain,Male,1
768,32,9,34167.59,4,0,0,45810.63,196.19,8,62,8,Spain,Male,0
519,43,16,25306.9,5,0,1,61003.23,417.75,10,11,4,Spain,Male,1
411,42,10,27324.19,5,0,0,95396.53,185.82,14,73,0,Germany,Male,0
681,31,0,25062.61,4,0,0,21706.6,47.77,9,18,2,Spain,Male,1
603,21,6,6808.26,5,1,1,43707.98,173.1,9,71,4,France,Female,0
519,19,12,7680.72,7,0,1,47571.0,191.36,6,33,5,Spain,Female,0
733,26,2,19605.56,1,0,0,67201.77,384.69,5,5,0,Spain,Female,0
651,35,1,22833.28,3,0,0,67741.66,93.12,11,12,2,France,Male,1
428,29,2,28164.57,6,0,0,20023.69,286.46,37,56,7,Spain,Female,0
648,35,3,2780.66,3,0,0,15723.88,202.79,4,95,6,Germany,Male,0
668,34,0,24652.66,4,0,0,45401.52,347.64,11,115,3,Spain,Male,1
604,32,4,31020.96,1,1,0,27207.15,106.55,19,100,9,France,Male,0
647,47,14,20132.11,5,0,1,17255.63,436.83,34,17,4,Germany,Male,1
553,34,1,19735.5,4,0,0,15892.93,252.43,5,35,7,Germany,Male,0
611,24,13,3268.38,4,0,1,34866.28,337.5,22,14,9,France,Female,0
479,19,7,15522.78,5,0,0,46188.81,191.52,44,40,7,Spain,Female,0
639,18,2,10994.1,4,0,1,51501.49,317.36,39,33,8,Germany,Female,1
438,57,5,7546.47,8,0,0,24641.74,777.56,10,81,5,France,Male,0
745,19,3,7522.22,2,0,0,40454.3,862.97,11,90,2,Germany,Female,0
549,18,2,5219.16,6,0,1,53534.08,348.67,46,9,0,France,Female,0
674,32,0,20173.34,3,0,0,64335.83,522.64,16,82,3,Spain,Male,0
527,18,4,8400.99,5,0,1,28535.72,684.25,50,7,0,Spain,Female,0
547,18,2,17107.75,2,0,1,24777.2,64.41,14,5,5,France,Female,0
475,43,0,15654.06,2,0,0,105275.89,46.72,12,61,4,Spain,Male,0
547,42,2,12438.04,3,0,0,30255.55,948.33,16,89,7,France,Male,0
594,21,1,1787.91,3,0,1,25849.27,79.29,9,107,7,France,Female,0
639,18,17,9518.99,2,1,0,30300.52,349.28,29,32,9,Germany,Female,1
456,18,10,22317.58,1,0,1,96119.98,99.78,19,149,4,Germany,Female,1
643,39,5,17311.59,3,0,1,35124.16,536.87,4,12,3,Germany,Male,0
490,21,6,15167.91,3,0,0,78642.08,214.45,26,33,2,France,Female,0
469,40,2,1687.72,4,0,0,16297.91,229.44,2,21,4,Spain,Male,0
470,42,9,20080.64,5,0,1,24439.17,293.71,6,74,2,Spain,Male,0
584,38,11,39613.73,3,0,1,25228.25,88.65,8,15,1,France,Male,1
647,36,2,16578.1,2,0,0,30739.71,329.33,14,81,7,Germany,Male,0
598,32,5,34842.0,4,0,1,51378.26,197.34,18,15,4,France,Male,0
607,50,14,14973.24,2,0,1,36015.34,170.49,23,123,1,France,Male,1
520,26,2,12381.75,5,0,1,20471.9,43.08,27,60,0,Spain,Female,0
657,29,5,18009.49,4,1,0,89719.89,13.68,25,74,9,France,Female,1
486,30,1,4337.39,4,0,0,58668.32,88.26,15,37,0,France,Female,0
681,18,9,17113.45,2,0,0,27026.04,77.69,25,6,7,Spain,Female,1
538,21,3,31540.6,5,1,1,41419.43,413.79,4,39,0,France,Female,1
518,32,7,26765.44,3,0,1,53984.3,451.06,5,78,4,Spain,Male,1
740,27,15,17812.25,3,1,0,29514.4,302.16,11,28,7,Germany,Female,1
664,21,11,7946.65,5,0,0,91260.86,427.28,21,59,1,France,Female,0
536,21,14,3431.95,5,0,1,41805.13,534.43,6,27,0,France,Female,0
645,18,15,19150.96,1,1,0,78098.36,150.21,33,83,12,Germany,Female,1
660,20,10,3283.26,1,1,0,74560.85,84.36,7,24,1,France,Female,1
776,26,12,12335.48,5,1,0,88381.8,628.01,4,26,9,Spain,Female,0
452,18,2,14369.29,4,0,1,15330.48,110.04,45,31,2,Germany,Female,0
479,18,4,28407.6,1,0,0,15912.72,219.77,22,25,1,Spain,Female,0
596,18,8,1653.58,2,0,0,29867.84,270.9,22,37,2,France,Female,0
493,46,3,14666.04,2,1,0,27893.19,158.69,21,111,4,France,Male,0
443,29,16,4901.41,3,0,1,53969.34,213.99,11,38,2,France,Female,1
508,33,4,242.61,4,0,1,26527.94,125.14,10,60,3,Germany,Male,0
596,18,6,28811.71,6,0,0,87872.75,221.43,44,40,2,France,Female,0
546,39,3,36687.25,1,1,0,23252.75,209.59,23,22,5,France,Male,0
433,20,0,25914.09,4,0,0,57976.95,16.49,39,10,5,Spain,Female,0
674,24,0,3355.28,2,0,1,46415.01,664.5,1,43,4,Spain,Female,0
581,18,10,14957.12,3,0,0,67148.33,71.76,35,64,1,Spain,Female,0
547,24,2,26921.38,3,1,1,36893.21,69.66,30,88,9,France,Female,1
839,18,10,1865.27,6,0,0,37470.0,746.41,3,46,7,Germany,Female,0
533,44,20,3989.89,5,0,1,115610.16,66.92,9,41,5,Spain,Male,1
664,18,11,7346.41,2,1,0,20317.04,642.72,3,4,8,France,Female,0
737,42,2,5498.14,2,1,0,26981.07,332.78,24,137,1,Germany,Male,1
480,26,2,16565.45,7,0,0,60451.61,22.02,41,13,4,Spain,Female,0
688,49,7,13777.76,5,0,0,60515.44,165.08,34,36,3,Germany,Male,1
584,19,7,2392.55,5,0,1,43268.46,463.61,0,36,4,France,Female,0
389,32,23,6328.41,1,0,1,82729.44,186.49,16,34,2,France,Male,1
564,32,2,10923.59,1,1,1,35515.28,310.26,18,22,10,Germany,Male,0
755,40,4,36318.69,2,1,0,36909.64,277.7,18,27,3,France,Male,1
684,29,3,15907.93,3,0,0,65810.78,197.42,1,83,1,Germany,Female,0
496,27,2,54730.58,2,0,0,74536.95,172.04,4,128,4,France,Female,0
574,27,3,3931.86,3,0,0,33018.57,671.57,3,19,6,Spain,Female,0
465,27,10,8243.77,2,0,1,45708.62,197.47,16,16,5,Germany,Female,1
611,35,2,11341.2,2,0,0,69222.23,243.58,16,67,10,France,Male,0
650,33,1,16179.21,4,0,1,24757.68,424.55,4,40,6,Germany,Male,0
594,27,6,26798.68,4,0,0,66659.23,172.73,11,88,8,France,Female,1
684,20,1,29609.53,2,0,1,34390.93,121.07,1,13,4,Germany,Female,0
639,21,4,14961.86,5,0,1,97304.75,312.29,5,78,1,Germany,Female,0
712,18,2,17054.91,5,0,1,47303.02,718.86,12,32,3,France,Female,0
722,19,3,12309.93,3,0,1,21032.83,288.26,1,83,0,Spain,Female,0
604,26,8,1615.94,3,0,1,40732.72,466.28,7,7,1,France,Female,0
722,48,1,5720.64,2,1,0,50866.65,148.56,15,80,11,Spain,Male,1
636,21,6,23311.66,6,0,1,87811.36,301.29,3,37,0,Germany,Female,0
610,18,10,2146.03,3,0,0,57767.52,143.35,48,47,11,France,Female,1
758,30,2,29194.88,4,0,0,89956.07,809.66,17,29,4,France,Female,0
716,26,0,15773.56,2,0,0,37577.18,6.49,4,4,1,France,Female,0
825,34,7,2262.32,5,0,0,54090.62,590.24,11,13,3,Spain,Male,0
756,28,4,5127.31,1,0,0,22881.99,198.66,11,115,8,France,Female,1
537,21,5,31709.21,3,0,1,63042.16,358.99,9,38,0,France,Female,1
526,31,3,6831.82,4,1,1,77468.73,342.4,4,36,7,Spain,Male,1
640,18,1,37738.92,4,1,1,83364.47,843.32,6,36,8,Germany,Female,0
626,23,4,13624.27,4,0,1,20596.53,824.64,10,55,4,Spain,Female,0
634,18,14,16641.13,1,1,0,33966.12,368.98,13,19,3,Germany,Female,1
587,18,7,16943.2,6,0,1,51484.78,408.77,4,19,2,France,Female,0
548,24,4,2136.93,3,0,0,43573.73,332.4,9,57,4,France,Female,0
730,21,5,22072.71,2,1,1,43508.66,414.78,1,25,3,Spain,Female,0
542,18,2,9644.67,4,0,1,18456.31,110.23,48,141,1,France,Female,0
560,18,11,11484.29,6,0,1,53261.6,552.02,3,71,3,Germany,Female,0
717,19,3,7116.31,5,1,1,104983.95,269.21,7,34,0,Spain,Female,0
508,29,2,2808.35,5,0,0,45752.43,261.17,30,11,4,Germany,Female,1
716,26,2,6133.26,1,0,0,58480.41,1230.55,0,30,1,France,Female,0
631,18,5,41888.26,6,0,1,39956.16,833.61,43,39,3,Spain,Female,0
715,32,6,44021.19,4,0,0,20079.91,270.64,23,6,3,France,Male,1
685,31,13,12475.63,3,1,0,87007.9,223.73,11,8,4,Germany,Male,1
781,18,18,57034.36,2,1,0,25913.98,56.46,21,25,10,Spain,Female,1
550,26,12,10040.28,6,0,1,24030.01,234.36,4,58,0,France,Female,0
691,29,1,19988.64,1,0,0,41829.66,858.28,1,3,1,Germany,Female,0
530,32,11,18179.19,3,0,1,42542.72,510.72,9,21,5,Spain,Male,1
572,23,0,1923.08,5,0,1,47924.95,415.19,27,25,1,Spain,Female,1
626,18,4,12037.29,7,1,1,50959.69,169.87,6,2,1,Spain,Female,0
546,33,2,6971.74,1,1,0,31292.58,146.06,4,25,7,France,Male,1
702,18,3,1510.36,6,0,1,60007.94,529.61,18,83,7,France,Female,0
722,28,2,2840.43,1,0,0,51524.0,90.09,13,9,4,Spain,Female,0
657,18,4,13376.4,3,0,1,29475.23,32.8,11,81,0,France,Female,0
605,18,5,4773.55,5,1,1,43439.35,198.47,4,35,7,France,Female,1
575,18,9,22583.81,8,0,1,73826.53,324.53,8,2,3,Spain,Female,0
614,28,7,9190.04,3,0,1,18667.11,435.69,5,131,3,France,Female,0
535,18,1,32016.44,3,0,1,18526.45,232.27,24,23,4,France,Female,0
584,18,0,14799.9,4,0,1,93175.21,523.47,28,69,3,France,Female,0
590,18,6,31593.4,4,0,1,25723.38,466.44,43,30,3,France,Female,1
646,18,2,284.04,8,0,1,18391.68,429.67,2,83,0,Germany,Female,0
519,52,4,1460.89,5,0,0,35903.78,254.71,20,41,7,Spain,Male,0
616,18,12,29101.04,6,0,0,71095.96,113.23,45,73,1,France,Female,0
679,36,5,31377.12,2,0,0,29510.44,218.94,6,30,3,Spain,Male,0
621,31,4,26603.77,2,0,1,15533.56,315.15,14,69,6,Spain,Male,0
601,18,5,2881.07,4,0,0,57044.49,274.15,21,94,4,France,Female,0
616,21,4,6071.33,4,0,1,29016.27,932.65,3,6,5,France,Female,0
559,52,19,18258.94,6,0,1,75254.99,228.51,51,73,10,Germany,Male,1
608,25,7,23253.7,3,1,0,36992.08,33.33,23,127,10,France,Female,0
477,27,15,27860.75,4,0,1,68173.64,456.43,12,62,9,Spain,Female,0
474,36,2,3806.25,5,0,0,45965.35,359.68,14,132,0,Spain,Male,0
